Date,ABBN.SW,ADEN.SW,ALC.SW,BAER.SW,CFR.SW,GEBN.SW,GIVN.SW,HOLN.SW,KNIN.SW,LOGN.SW,LONN.SW,NESN.SW,NOVN.SW,PGHN.SW,ROG.SW,SCMN.SW,SGSN.SW,SIKA.SW,SLHN.SW,SOON.SW,SREN.SW,UBSG.SW,UHR.SW,ZURN.SW,^SSMI
2020-04-20,15.390190124511719,31.048799514770508,50.80491638183594,30.2258358001709,52.575016021728516,383.01739501953125,3103.51171875,30.843345642089844,120.56415557861328,42.56706619262695,414.86358642578125,98.0748291015625,77.73751068115234,649.3939819335938,304.950439453125,460.91143798828125,82.71487426757812,153.52642822265625,272.47454833984375,169.50111389160156,59.244747161865234,7.508746147155762,180.50257873535156,261.544189453125,9785.26953125
2020-04-21,14.78138542175293,30.54623031616211,48.83200454711914,29.006914138793945,50.56747055053711,371.79071044921875,3095.965087890625,29.98287010192871,117.62147521972656,42.08720016479492,408.4149169921875,94.76222229003906,76.07107543945312,631.7340698242188,306.0444641113281,452.41546630859375,80.97579193115234,157.35028076171875,264.9331970214844,166.17572021484375,57.259071350097656,7.157023906707764,172.27297973632812,252.80319213867188,9547.849609375
2020-04-22,14.817195892333984,30.310230255126953,49.88226318359375,29.41606330871582,49.866722106933594,380.5849609375,3131.811279296875,30.13324546813965,119.96708679199219,42.80229568481445,412.9094543457031,96.1198501586914,76.71815490722656,630.85986328125,314.20379638671875,459.4955139160156,79.88887023925781,156.44207763671875,262.39202880859375,167.0308074951172,55.631473541259766,7.145882606506348,169.8955535888672,251.08926391601562,9630.5595703125
2020-04-23,15.04549789428711,31.033964157104492,51.138641357421875,29.72292137145996,50.510650634765625,382.08184814453125,3075.212158203125,30.509180068969727,119.92445373535156,42.98106384277344,408.6103515625,94.76222229003906,76.63836669921875,635.580810546875,315.0242614746094,454.5394287109375,80.2149429321289,156.82994079589844,264.27740478515625,167.98092651367188,55.192020416259766,7.324131965637207,173.37026977539062,247.5757293701172,9625.48046875
2020-04-24,15.054450988769531,30.68782615661621,50.39266586303711,28.989864349365234,49.46900177001953,377.02984619140625,3077.09912109375,30.283618927001953,119.49797821044922,43.18806838989258,415.0589599609375,96.4456787109375,76.20403289794922,628.4119873046875,316.7564392089844,452.2384338378906,79.01932525634766,156.1027374267578,264.3593444824219,166.7457733154297,54.91532897949219,7.238189220428467,168.06674194335938,245.94749450683594,9625.650390625
2020-04-27,15.546865463256836,31.246366500854492,51.550899505615234,30.532697677612305,51.45760726928711,387.3209533691406,3071.43896484375,31.411422729492188,116.38471984863281,43.84670639038086,418.7718811035156,96.76139831542969,78.03001403808594,644.4982299804688,318.62530517578125,455.6014404296875,79.92510223388672,157.4116973876953,277.6388244628906,168.50350952148438,56.86845016479492,7.537394046783447,174.14747619628906,255.20266723632812,9758.8203125
2020-04-28,16.370540618896484,32.292625427246094,51.37422180175781,31.811279296875,52.6318359375,395.7409973144531,3076.155517578125,32.60606002807617,115.4891128540039,43.35743713378906,421.1168518066406,96.66854858398438,76.89542388916016,652.8909912109375,321.5882568359375,460.0264587402344,81.70040893554688,156.63601684570312,289.9345703125,173.5866241455078,58.72392272949219,8.068960189819336,180.0453643798828,269.7709655761719,9889.4599609375
2020-04-29,16.773426055908203,33.75582504272461,51.079750061035156,33.81440353393555,53.23788833618164,395.4603271484375,3059.17578125,33.79234313964844,118.55972290039062,44.10075378417969,418.4787292480469,95.62850189208984,75.39740753173828,677.3699951171875,311.6511535644531,459.3184814453125,81.9902572631836,156.7814483642578,298.29571533203125,170.07119750976562,60.00971984863281,8.586198806762695,185.98898315429688,274.0557556152344,9865.3203125
2020-04-30,16.406352996826172,33.28382873535156,50.00004577636719,32.25452423095703,51.912147521972656,405.19012451171875,3049.74267578125,33.449825286865234,117.74945068359375,43.76202392578125,414.397705078125,94.62560272216797,72.91548156738281,664.2562255859375,305.8165283203125,444.0963439941406,79.16425323486328,154.84228515625,292.3110046386719,165.6056365966797,56.68941879272461,8.228109359741211,176.6163787841797,263.34381103515625,9629.400390625
2020-05-04,15.524482727050781,32.1116943359375,47.21245193481445,30.669076919555664,49.67732620239258,383.3916320800781,3016.726806640625,31.862545013427734,112.29056549072266,43.76202392578125,427.771728515625,92.68479919433594,71.39973449707031,641.176025390625,307.776611328125,437.1933288574219,75.72232055664062,152.70921325683594,277.09271240234375,164.89303588867188,53.22262191772461,7.760205268859863,167.5181121826172,248.5183868408203,9390.26953125
2020-05-05,15.819930076599121,32.15102767944336,49.646690368652344,31.069704055786133,50.70003890991211,387.9758605957031,3042.1962890625,31.812419891357422,113.01557159423828,44.18544006347656,432.09857177734375,94.55130767822266,73.07503509521484,656.387939453125,310.37481689453125,439.84832763671875,75.93971252441406,156.15122985839844,277.09271240234375,172.11395263671875,53.40165710449219,7.841177463531494,167.24375915527344,250.2322998046875,9512.169921875
2020-05-06,15.533435821533203,31.293556213378906,49.371856689453125,31.49589729309082,50.605342864990234,392.466552734375,3062.94921875,31.93773078918457,114.25233459472656,45.08871841430664,432.59027099609375,95.4427719116211,74.12984466552734,669.6766357421875,316.4373474121094,435.9543151855469,76.33824920654297,159.4962921142578,277.34918212890625,176.76953125,53.22262191772461,8.37238883972168,165.5978546142578,248.77545166015625,9571.7001953125
2020-05-07,15.667731285095215,32.2375602722168,51.35458755493164,32.194862365722656,51.779571533203125,395.6474609375,3101.625,32.7063102722168,118.38459777832031,45.267494201660156,432.983642578125,96.37139129638672,73.73096466064453,694.6802368164062,311.78790283203125,432.060302734375,77.57010650634766,159.25389099121094,286.24078369140625,178.7647705078125,54.2642822265625,8.59953784942627,168.47821044921875,249.37535095214844,9617.98046875
2020-05-08,15.900510787963867,32.75675964355469,51.707942962646484,32.03290557861328,52.80228042602539,404.81591796875,3133.69775390625,33.12401580810547,120.27487182617188,46.18959045410156,438.3922424316406,97.5042953491211,73.296630859375,689.2598876953125,311.1041259765625,442.50335693359375,78.98310089111328,161.6778564453125,284.70184326171875,177.38710021972656,54.03641891479492,8.601326942443848,171.1299591064453,249.6324462890625,9665.349609375
2020-05-11,15.904985427856445,32.33195877075195,51.43311309814453,31.4191837310791,52.764408111572266,406.0321350097656,3137.47119140625,32.62276840209961,120.53865051269531,46.04845428466797,441.3423767089844,98.04289245605469,74.14757537841797,688.035888671875,314.29498291015625,440.1138000488281,78.36717224121094,160.95065307617188,282.136962890625,181.80514526367188,53.678348541259766,8.479702949523926,167.15234375,249.20394897460938,9689.7099609375
2020-05-12,15.963179588317871,32.394893646240234,52.07344055175781,30.975942611694336,52.93485641479492,410.8034973144531,3175.203857421875,32.280250549316406,120.27487182617188,48.28783416748047,447.43939208984375,98.60005187988281,74.29826354980469,680.1676025390625,317.8048400878906,443.7423400878906,78.80194854736328,160.95065307617188,282.564453125,182.18521118164062,53.28772735595703,8.447508811950684,169.57550048828125,248.17562866210938,9733.5302734375
2020-05-13,15.681159019470215,31.72623062133789,54.61503982543945,29.714401245117188,50.16974639892578,403.3190002441406,3197.843505859375,31.812419891357422,117.06578063964844,49.28520584106445,451.8645935058594,97.83859252929688,73.66004943847656,660.4096069335938,318.989990234375,447.45941162109375,77.64257049560547,159.01148986816406,270.42401123046875,178.57473754882812,50.45569610595703,8.236454010009766,160.56866455078125,237.806396484375,9631.6201171875
2020-05-14,15.058926582336426,30.404630661010742,53.57081604003906,29.015438079833984,49.56369400024414,395.7409973144531,3132.754638671875,31.327880859375,114.60403442382812,47.83619689941406,435.73712158203125,95.77706909179688,71.79861450195312,630.3353271484375,317.07550048828125,437.10479736328125,74.81655883789062,156.29666137695312,262.6438903808594,171.2588348388672,49.03968048095703,8.066539764404297,158.41981506347656,237.63499450683594,9448.1396484375
2020-05-15,15.296181678771973,30.868762969970703,53.74814224243164,29.64620590209961,48.578861236572266,401.91571044921875,3118.604736328125,31.292583465576172,117.15370178222656,48.40074157714844,441.44073486328125,96.46424865722656,71.94043731689453,661.240234375,322.7733459472656,433.91876220703125,75.2513427734375,157.2177734375,262.2164001464844,175.48687744140625,48.38863754272461,8.02182388305664,157.59686279296875,236.69235229492188,9483.099609375
2020-05-18,16.213865280151367,33.51982879638672,57.373382568359375,31.487375259399414,51.26821517944336,419.78485107421875,3207.27685546875,32.951637268066406,121.28594970703125,49.86857604980469,457.0765075683594,97.5785903930664,73.17253112792969,678.8226318359375,320.49420166015625,443.91937255859375,78.76571655273438,160.9021759033203,275.3828125,185.22557067871094,51.2369384765625,8.572710037231445,168.88414001464844,247.8328399658203,9740.76953125
2020-05-19,16.428735733032227,33.724361419677734,57.80683517456055,33.07282257080078,51.7606315612793,427.5499572753906,3213.879638671875,33.057533264160156,121.28594970703125,51.18585968017578,459.83001708984375,97.91287994384766,73.40299987792969,689.5170288085938,317.48577880859375,430.2017822265625,79.091796875,166.81663513183594,275.98126220703125,193.63414001464844,50.61845397949219,8.678236961364746,171.19825744628906,247.2329559326172,9764.23046875
2020-05-20,16.536170959472656,33.88169479370117,59.087486267089844,33.7247200012207,51.53335952758789,433.4439697265625,3280.855224609375,33.057533264160156,124.62691497802734,51.73158645629883,472.0239562988281,97.43000793457031,73.53596496582031,708.5494995117188,316.8931579589844,434.53826904296875,79.74395751953125,170.5010528564453,276.66522216796875,197.24456787109375,50.66728210449219,8.712220191955566,171.85943603515625,244.2335662841797,9790.849609375
2020-05-22,16.33025360107422,33.370361328125,58.67374038696289,32.751224517822266,49.39324188232422,427.5499572753906,3238.406005859375,32.56334686279297,120.58259582519531,51.54340362548828,474.5807800292969,95.60992431640625,72.84457397460938,698.5800170898438,316.2550048828125,436.21978759765625,79.74395751953125,171.61607360839844,269.9110412597656,193.72914123535156,50.37431335449219,8.501166343688965,169.26194763183594,245.00485229492188,9688.990234375
2020-05-25,16.70627784729004,34.668357849121094,59.79677200317383,33.9420166015625,50.66216278076172,437.5604553222656,3234.632568359375,33.516422271728516,122.42892456054688,52.82305145263672,492.47833251953125,96.40853118896484,73.6689224243164,697.6737670898438,318.1695251464844,436.0428161621094,80.541015625,173.9915313720703,275.4682922363281,201.7101287841797,51.33460235595703,8.61921215057373,171.292724609375,251.00355529785156,9824.5400390625
2020-05-26,16.97039222717285,35.55729293823242,59.16630172729492,35.4718017578125,52.34774398803711,439.8057861328125,3227.086181640625,34.0459098815918,122.03328704833984,52.1832275390625,477.7275695800781,95.2570571899414,72.9332046508789,703.1116333007812,313.839111328125,437.63580322265625,80.14248657226562,172.44020080566406,292.8240051269531,197.33956909179688,53.8736572265625,8.974247932434082,179.93527221679688,258.6305236816406,9830.830078125
2020-05-27,16.925626754760742,36.00568771362305,57.72801971435547,35.167579650878906,52.6318359375,433.3504333496094,3142.187744140625,34.663639068603516,120.31884002685547,49.54866027832031,455.2080993652344,94.08699798583984,71.95816802978516,707.4618530273438,302.762451171875,431.0867919921875,79.99756622314453,160.95065307617188,297.4407653808594,189.07354736328125,55.01298141479492,9.318552017211914,180.69091796875,263.4294738769531,9716.51953125
